name,lat,lon
Letzipark West,47.3867941,8.4968769
Letzipark West,47.3859125,8.4960266
Letzipark West,47.3867395,8.4958081
Flurstrasse,47.3815117,8.4920279
Flurstrasse,47.3815628,8.4918983
Albisrank,47.3796991,8.4946389
Albisrank,47.379816,8.4947295
Hubertus,47.3769821,8.4992872
Hubertus,47.376905,8.4995883
Schaufelbergerstrasse,47.3692566,8.5015225
Schaufelbergerstrasse,47.3694031,8.5014344
Schweighof,47.364461,8.502754
Schweighof,47.364798,8.5027888
Tüffenwies,47.3985881,8.4949672
Orionstrasse,47.4167397,8.5664804
Orionstrasse,47.4167935,8.5663684
Blumenfeldstrasse,47.4238505,8.5050519
Aspholz,47.4249695,8.5010203
Rotbuchstrasse,47.3912842,8.5357136
Rotbuchstrasse,47.3914158,8.5356365
Militär-/Langstrasse,47.3797541,8.5274254
Militär-/Langstrasse,47.379555,8.527981
Grünaustrasse,47.3951099,8.4889899
Herti,47.4167048,8.5782161
Fernsehstudio,47.4180061,8.5616281
Fernsehstudio,47.4181485,8.5616485
Wagonsfabrik,47.3983865,8.4546193
Wagonsfabrik,47.3986388,8.4539187
Gasometerbrücke,47.3977954,8.4603097
Gasometerbrücke,47.3975131,8.4603875
Mülligen,47.3957423,8.4668731
Mülligen,47.3961789,8.4665964
Letzibach,47.3891675,8.4947633
Letzibach,47.3888157,8.4955442
Letzipark,47.3878305,8.499285
Letzipark,47.3874027,8.5003311
SBB-Werkstätte,47.3866631,8.5028296
SBB-Werkstätte,47.3870468,8.5019462
Herdernstrasse,47.3847915,8.5090366
Hardplatz,47.3829248,8.5149792
Bäckeranlage,47.3792306,8.5238149
Bäckeranlage,47.3791566,8.5235373
Kanonengasse,47.3783919,8.5301291
Kanonengasse,47.3785591,8.5300389
Neumarkt,47.3726637,8.5474707
Sprecherstrasse,47.3678872,8.5518599
Signaustrasse,47.3630463,8.5578581
Höschgasse,47.3578741,8.554955
Höschgasse,47.357933,8.5548241
Schaffhauserplatz,47.3914097,8.5380113
Schaffhauserplatz,47.3912548,8.538364
Rosengartenstrasse,47.3943501,8.5252675
Rosengartenstrasse,47.3940504,8.5258003
Sackzelg,47.374014,8.4952541
Schulhaus Altweg,47.3725723,8.4941367
Bahnhof Wipkingen,47.3932507,8.5299335
Bahnhof Wipkingen,47.3934825,8.5296664
Wieslergasse,47.4039374,8.4962182
Wieslergasse,47.4041683,8.4957526
Meierhofplatz,47.4017717,8.4998145
Meierhofplatz,47.4017035,8.5006293
Frohbühlstrasse,47.4280665,8.5571142
Ettenfeld,47.4252628,8.5533967
Ettenfeld,47.4257172,8.5541236
Frohbühlstrasse,47.4283222,8.557897
Giebeleichstrasse,47.4285963,8.5643475
Schönau,47.3252287,8.7888472
Medikon/Kulti,47.3237148,8.7869915
Uster-/Weststrasse,47.3272564,8.7933825
Uster-/Weststrasse,47.3270156,8.7930135
Widum,47.3305559,8.7964689
Motorenstrasse,47.3322076,8.797182
Motorenstrasse,47.3322138,8.7977103
Schwerzenbach Bahnhof,47.3840888,8.6594885
Schwerzenbach Bahnhof,47.3839437,8.6597703
Schwerzenbach Bahnhof,47.3841726,8.6598329
Schwerzenbach Bahnhof,47.3840041,8.6600907
Schwerzenbach Bahnhof,47.3843326,8.6595353
Bahnhof Altstetten,47.3902866,8.4894369
Haldenstrasse,47.3268041,8.7854442
Riedmattstrasse,47.4614402,8.5271089
Wetzikon Zentrum,47.3266851,8.7971499
Wetzikon Zentrum,47.3266787,8.7975206
Seeblerstrasse,47.4871354,8.4983984
Hofstetterstrasse,47.4827162,8.4944334
Am Suteracher,47.390908,8.4697515
Am Suteracher,47.3910203,8.4697539
Wetzikon Friedhof,47.3267662,8.8101716
Wetzikon Friedhof,47.3274245,8.8111416
Talhof,47.3324149,8.8164362
Schornäglen,47.3355363,8.8133265
Summerau,47.33825,8.8159864
Hofhalden,47.3470629,8.8189249
Ober Balm,47.3416413,8.8170489
Ober Balm,47.3420618,8.8171375
Pfadacher,47.3299178,8.8133677
Goldschlägistrasse,47.400685,8.439357
Goldschlägistrasse,47.4008451,8.439343
Am Rietpark,47.4013832,8.4446994
Am Rietpark,47.4013062,8.4426327
Juchhof,47.3984034,8.4726291
Juchhof,47.3982904,8.4737019
Vulkanstrasse,47.3944105,8.4841109
Trüllikon Dorf,47.6378638,8.694206
Dietlikonerstrasse,47.4415463,8.6295327
Aamüli,47.2294565,8.6232143
Rote Fabrik,47.34241,8.5363033
Buhnstrasse,47.4220294,8.5388447
Oberhusen,47.4269116,8.5692456
Lindberghplatz,47.4256184,8.5614521
Lindbergh-Allee,47.4242772,8.562502
Lindbergh-Allee,47.4243147,8.5626855
Chavez-Allee,47.4222781,8.5607093
Chavez-Allee,47.4223101,8.5608859
Wright-Strasse,47.4205163,8.5591273
Wright-Strasse,47.4205521,8.559317
Schützenhaus Höngg,47.4094978,8.4967079
Waidspital,47.3992484,8.5218965
Genossenschaftsstrasse,47.4153329,8.5628272
Genossenschaftsstrasse,47.4151901,8.5620553
Riedbach,47.4146014,8.5582798
Riedbach,47.4144623,8.5584981
Hagenholz,47.4145513,8.5547828
Hagenholz,47.4143978,8.5552794
Nordheimstrasse,47.4034983,8.5304727
Nordheimstrasse,47.4037622,8.5305132
Berufswahlschule,47.4042869,8.5332862
Maienweg,47.4074269,8.5265028
Maienweg,47.4076855,8.5265349
Althoos,47.4105117,8.5241733
Althoos,47.4107667,8.5240754
Staudenbühl,47.4200425,8.5355348
Friedhof Schwandenholz,47.4212341,8.5374938
Friedhof Schwandenholz,47.4214212,8.5377606
Hertensteinstrasse,47.4227638,8.5436441
Hertensteinstrasse,47.4228952,8.5436463
Friedhof Eichbühl,47.3828906,8.4746816
Schürgistrasse,47.4085317,8.5803074
Schürgistrasse,47.4089488,8.5791652
Belair,47.414318,8.5856111
Belair,47.4142335,8.5858754
Glatthof,47.4341115,8.5679842
Glatthof,47.4346445,8.5675745
Zoo/Forrenweid,47.3804929,8.5781858
Glattbrugg Post,47.4303402,8.5610816
Glattbrugg Zentrum,47.4335696,8.5656669
Glattbrugg Zentrum,47.4334974,8.5658804
Riethofstrasse,47.4360869,8.5684495
Bahnhof Balsberg,47.4417083,8.568245
Unterriet,47.4375126,8.5607181
Dreiwiesen,47.3787382,8.5754413
Dreiwiesen,47.3788887,8.57584
Ursprungstrasse,47.3849812,8.5999278
Ursprungstrasse,47.3849658,8.6001195
Kämmaten,47.3891913,8.5964322
Kämmaten,47.3896739,8.5967452
Hochbord Nord,47.4014189,8.6017964
Hochbord Nord,47.4015119,8.6019901
Müseren,47.3626629,8.6175767
Müseren,47.3628281,8.6173117
Industrie Gaswerk,47.4012829,8.4620704
Industrie Gaswerk,47.4007828,8.4633162
Kreuzstrasse,47.3628965,8.5499912
Feldeggstrasse,47.3602538,8.5522843
Zürich Flughafen,47.4497798,8.5635453
Dübendorf Bahnhof,47.3997197,8.6236723
Morgental,47.3446583,8.5298176
Strassenverkehrsamt,47.3539594,8.5115033
Strassenverkehrsamt,47.3530271,8.5114803
Twäracher,47.3608951,8.623413
Bühlhof,47.4834107,8.5605929
Seebüel,47.4924531,8.5471875
Seebüel,47.4922663,8.5472984
Stierwisen,47.409629,8.6428239
Hofstrasse,47.3731784,8.5617442
Hofstrasse,47.3729574,8.5625629
Hölderlinsteig,47.3664555,8.5650987
Hölderlinsteig,47.3672625,8.5647473
Klosbach,47.3703425,8.5636441
Klosbach,47.3696268,8.5641452
Grundstrasse,47.3129408,8.5300421
Tulpenstrasse,47.4061829,8.5684384
Meuchwis,47.4001414,8.4356226
Schlieren Bahnhof Nord,47.4010213,8.4490967
Bleulerstrasse,47.3471153,8.5716807
Ringstrasse,47.4000678,8.6073875
Ringstrasse,47.4001398,8.6071356
Wildbachstrasse,47.3531747,8.5588611
Wildbachstrasse,47.3532116,8.5588266
Loomatt,47.3384019,8.4855603
Rigiblick,47.3874577,8.5539706
Spyristeig,47.3862441,8.5561916
Spyristeig,47.3863401,8.5561622
Krönleinstrasse,47.3841863,8.5609072
Krönleinstrasse,47.3839808,8.5614005
Heubeeriweg,47.3816183,8.5646187
Heubeeriweg,47.3814769,8.5650824
Bircher-Benner,47.375828,8.564987
Bircher-Benner,47.3756801,8.5647927
Fröhlichstrasse,47.3552403,8.5568954
Fröhlichstrasse,47.3554091,8.5567354
Letzistrasse,47.3912305,8.5456373
Buhnstrasse,47.4221961,8.5394714
Waldau,47.260512,8.8395524
Waldau,47.2607442,8.8390294
Lägernstrasse,47.3958465,8.5321556
Lettenstrasse,47.3911083,8.5328573
Okenstrasse,47.3881889,8.5341309
Lettenstrasse,47.3901082,8.5325551
Bonstetten-Wettswil Bahnhof,47.3259689,8.4686073
Stadthaus,47.4025504,8.4005347
Stadthaus,47.4025549,8.4008455
Marmori-Weiher,47.3993547,8.3946808
Marmori-Weiher,47.3990697,8.3941918
Rapidplatz,47.4104828,8.404929
Lätten,47.4023057,8.3844698
Lätten,47.4020739,8.3856012
Weidstrasse,47.4007477,8.38808
Weidstrasse,47.4008421,8.388031
Gyrhalden,47.4005999,8.391496
Gyrhalden,47.4006559,8.3912559
Weinberg,47.4020555,8.3814343
Oberdorf,47.4277013,8.3980373
Oetwil Zentrum,47.4277883,8.3941989
Halde,47.4257299,8.3995141
Halde,47.4257412,8.400174
Schweizäcker,47.4232875,8.4036285
Schweizäcker,47.4236435,8.4032481
Zentrum Geroldswil,47.4214827,8.4093686
Zentrum Geroldswil,47.4215721,8.409436
Zentrum Geroldswil,47.4209891,8.4098029
Dorfstrasse,47.419814,8.4134545
Dorfstrasse,47.4198492,8.4129854
Grindlen,47.4180501,8.415139
Grindlen,47.4181857,8.4154852
Brunaustrasse,47.4142152,8.4140375
Brunaustrasse,47.4144871,8.4141302
Au,47.41179,8.4141976
Au,47.4123686,8.4143092
Limmatbrücke,47.4076031,8.4119699
Limmatbrücke,47.4076468,8.4118231
Oberdorf,47.4017613,8.3964637
Oberdorf,47.4017435,8.3962894
Hätschen,47.4024757,8.3943345
Hätschen,47.4024455,8.3933937
Staffelackerstrasse,47.4017808,8.3909989
Stelzenacker,47.4034221,8.3919352
Stelzenacker,47.4035449,8.3920145
Stelzenacker,47.4038959,8.3922266
Stadthalle Ost,47.4055407,8.3902438
Moosmatt,47.41946,8.3939322
Moosmatt,47.4193256,8.3939344
Hagackerstrasse,47.4175138,8.3964492
Hagackerstrasse,47.4174658,8.3969672
Lerzen,47.4177425,8.39913
Lerzen,47.4174275,8.399073
Kirchplatz,47.404859,8.403334
Oetwilerstrasse,47.4067534,8.3964063
Oetwilerstrasse,47.4065089,8.3964077
Vorstadt,47.4089711,8.3977791
Vorstadt,47.4089843,8.3976969
Kampstrasse,47.3934689,8.4482683
Kampstrasse,47.394171,8.4485769
Zentrum Oberenstringen,47.4089539,8.4631239
Paradies,47.410315,8.459266
Langacher,47.4121472,8.4537991
Schulhaus,47.4186083,8.4294763
Schulhaus,47.4185047,8.4283191
Lindenplatz,47.419504,8.4338692
Lindenplatz,47.4195691,8.4336912
Ausserdorf,47.4174464,8.440066
Ausserdorf,47.4178858,8.438937
Aegelsee,47.4155296,8.4445823
Aegelsee,47.4152088,8.4455753
Welbrig,47.4182307,8.418748
Welbrig,47.4181415,8.4187936
Steinacker,47.3962156,8.4263797
Sommerau,47.4028384,8.4055442
Gaswerk,47.4943567,8.7111999
Gaswerk,47.4935921,8.7099795
Gaswerk,47.4934951,8.7113233
Hubertus,47.3774055,8.4992251
Kempfhofsteig,47.3974284,8.5100965
Kappenbühlweg,47.4028205,8.4983654
Kappenbühlweg,47.403092,8.498248
Birmensdorferstrasse,47.3680781,8.4631539
Leuen,47.3627379,8.4595718
Bifang,47.2410555,8.535108
Lindenmoos,47.2712158,8.4445986
Jugendherberge,47.3598923,8.6533855
Jugendherberge,47.3594219,8.6539234
Bautacher,47.3582396,8.6299332
Bautacher,47.3583657,8.6301609
Neuhus,47.3687071,8.6447453
Neuhus,47.3683915,8.6453286
Alterszentrum,47.387957,8.6201571
Kirche Wil,47.3890036,8.618607
Kirche Wil,47.389509,8.6181528
Bruggacher,47.3757469,8.6313811
Bruggacher,47.3743018,8.6337127
Zil,47.3722019,8.6361527
Zil,47.372669,8.6357178
Pfaffenstein,47.3686024,8.6273221
Pfaffenstein,47.3687174,8.6288676
Sängglen,47.3667291,8.6246314
Sängglen,47.3671865,8.6248393
Feldhof,47.3638625,8.6198875
Feldhof,47.3643296,8.6202772
Langwis,47.3620356,8.6300149
Langwis,47.3620299,8.6302285
Gassacher,47.3572101,8.6279409
Gassacher,47.3570139,8.6280171
Fällanden Industrie,47.3757325,8.644223
Fällanden Industrie,47.3763148,8.6444428
Schwerzenbach Dorf,47.3804535,8.6519235
Schwerzenbach Dorf,47.3805173,8.652092
Fällanden Gemeindehaus,47.3717668,8.639941
Fällanden Gemeindehaus,47.3718072,8.6402295
Eggler,47.3714158,8.6355043
Eggler,47.3717187,8.6339239
Schützenhaus,47.3685473,8.6325231
Schützenhaus,47.3687427,8.6323925
Gerlisbrunnen,47.3609522,8.632952
Gerlisbrunnen,47.3609064,8.6327417
Landstrasse,47.4592208,8.3866106
Landstrasse,47.4592835,8.3867608
Giblenstrasse,47.4103695,8.4862037
Giblenstrasse,47.410734,8.4860235
Kempfhofsteig,47.3975059,8.5095935
Thalheim-Altikon Bahnhof,47.5696331,8.7577807
Schwandenholz,47.4238374,8.5196386
Schwandenholz,47.4238249,8.5192068
Wieslergasse,47.4042572,8.4959603
Michelstrasse,47.4065145,8.4954791
Michelstrasse,47.4064437,8.4954335
Friedhof Hönggerberg,47.408394,8.4943686
Friedhof Hönggerberg,47.4087359,8.4942875
Stäfa Bahnhof,47.2403954,8.7214736
Maur Dorf,47.3399617,8.6703718
Maur Dorf,47.3411584,8.6689288
Maur Dorf,47.3402008,8.6690668
Maur Dorf,47.3403737,8.6684411
Maur Kirche,47.3379072,8.6739597
Maur Kirche,47.3377465,8.6739449
Platten,47.343082,8.6609307
Platten,47.3436971,8.6604692
Maur See,47.3400244,8.6787783
Aschbach,47.3520944,8.6605819
Aschbach,47.3516149,8.6610551
Breitibach,47.3954112,8.6087584
Breitibach,47.3959032,8.6070342
Zollingerheim,47.3258864,8.6572286
Zollingerheim,47.3266656,8.6564064
Im Brünneli,47.3303176,8.6546141
Im Brünneli,47.3304011,8.6547688
Looren,47.3382748,8.651686
Looren,47.3392029,8.6512289
Looren,47.34088,8.6525662
Looren,47.3406663,8.6520102
Ebmatingen Dorf,47.3512759,8.6412756
Ebmatingen Dorf,47.3514284,8.6411518
Leeacherstrasse,47.354676,8.635274
Leeacherstrasse,47.3549247,8.6335797
Beugi,47.3364802,8.5750877
Höhestrasse,47.3398547,8.5814558
Felbenstrasse,47.3435008,8.5691092
Resirain,47.3484069,8.606652
Resirain,47.3483331,8.6067871
"Waltikon, Station",47.3360999,8.6179334
"Waltikon, Station",47.3361101,8.6181881
Gössikon,47.3316832,8.6140071
Gössikon,47.3326253,8.614769
Zumikon Dorfzentrum,47.3330537,8.6229458
Itschnach Fallacher,47.3289791,8.6059655
Schiedhaldenstrasse,47.3229628,8.5829294
Oberfeld,47.3133877,8.5886843
Hallenbad,47.3138716,8.5847651
Reformierte Kirche,47.3166465,8.5839218
Küsnacht Zentrum,47.3184141,8.5822571
Küsnacht Zentrum,47.3181471,8.5816988
Küsnacht Bahnhof,47.3191216,8.5802303
Schiedhaldensteig,47.3216972,8.586371
Schiedhaldensteig,47.3216383,8.5864784
Boglerenstrasse,47.3260553,8.5823059
Goldbacherstrasse,47.3296083,8.5802586
Schübel,47.3217352,8.5898166
Esslingen,47.2876566,8.7100517
Zollikerberg,47.3460605,8.6035015
Waltikon,47.3369274,8.6167926
Zoo/Forrenweid,47.3803996,8.5779603
Bahnhof Oerlikon,47.4116802,8.545658
Bahnhof Oerlikon,47.4118726,8.5455822
Bahnhof Oerlikon,47.4121215,8.5460504
Felsenrainstrasse,47.4165632,8.5453019
Felsenrainstrasse,47.4164637,8.5451375
Albispasshöhe,47.2763547,8.5203385
Mittelalbis,47.2761843,8.5277729
Mittelalbis,47.2753652,8.5277181
Hochbord Süd,47.3989509,8.6004048
Hochbord Süd,47.3989961,8.6005367
Stumpenboden,47.6877548,8.6494485
Neubühl,47.2319895,8.6343219
Letten,47.4387121,8.534856
Rümlang Gemeindehaus,47.4496752,8.5298258
Zürichweg,47.4488347,8.5271792
Bassersdorf Sportanlage,47.4443455,8.6110155
Bassersdorf Sportanlage,47.444625,8.6102647
Dietlikonerstrasse,47.441462,8.630615
Brüttisellen Zentrum,47.4236134,8.6302987
Schmitte,47.4428536,8.6287951
Rankstrasse,47.451119,8.5919938
Rankstrasse,47.4511904,8.5923575
Zum Wilden Mann,47.4539276,8.5801745
Zum Wilden Mann,47.4531921,8.5801833
Kloten Bahnhof,47.4488197,8.583903
Kloten Bahnhof,47.4488407,8.5836006
Mühle,47.4500841,8.5918173
Sonnenbergstrasse,47.4904349,8.5027127
Niederglatt Zentrum,47.4902187,8.5032985
Niederglatt Zentrum,47.4908397,8.5033313
Altes Schulhaus,47.4929197,8.4989166
Altes Schulhaus,47.4929038,8.4991927
Nöschikon,47.4958048,8.4949922
Nöschikon,47.495417,8.4951691
Mösli Hofstetten,47.4785567,8.5045849
Mösli Hofstetten,47.4789518,8.5043597
Rietli,47.4744475,8.5164134
Rietli,47.4746248,8.5163053
Oberglatt Zentrum,47.4762139,8.5209585
Oberglatt Zentrum,47.4761099,8.5208115
Riedmatt,47.4624092,8.5275546
Riedmatt,47.4625776,8.5276402
Rümelbach,47.4502035,8.5397454
Balsberg Hardacher,47.4398629,8.5720396
Nürensdorf Zentrum,47.4465819,8.6479285
Nürensdorf Zentrum,47.4466603,8.6481163
Bahnhof Glattbrugg,47.4313098,8.5585076
Bahnhof Glattbrugg,47.4308432,8.5601331
Bahnhof Glattbrugg,47.4307856,8.5599725
Bahnhof Glattbrugg,47.4306686,8.5596463
Lindenstrasse,47.4307867,8.619323
Klimmweg,47.4308072,8.6174953
Dornenstrasse,47.4167167,8.61703
Glatt (Bus),47.4093193,8.5954411
Baltenswil,47.4303612,8.6417091
Obere Wangenstrasse,47.4257598,8.634555
Brandbachstrasse,47.4170614,8.6245926
Brandbachstrasse,47.4173128,8.6241666
Hätzelwisen,47.4099799,8.6430679
Florastrasse,47.4118396,8.5968065
Flugplatz,47.4025413,8.627456
Austrasse,47.4248961,8.5752498
Neuwiesen,47.4282076,8.5742827
Wallisellen Bahnhof,47.4126493,8.5930578
Bubenholz,47.4344616,8.5714846
Bubenholz,47.4345566,8.5713582
Vreniker,47.4283364,8.5795734
Vreniker,47.4283657,8.5797342
Grossacker,47.4271884,8.5787177
Aublick,47.4247254,8.5773878
Grätzli,47.4246251,8.5817209
Fernsicht,47.4234112,8.5820588
Bodenackerstrasse,47.4172016,8.5876434
Bodenackerstrasse,47.4172518,8.5875213
Frohheimstrasse,47.4194954,8.5889044
Frohheimstrasse,47.4195203,8.5886816
Kaserne,47.4166989,8.5858715
Kaserne,47.4170188,8.585265
Steinacker,47.418084,8.5827563
Steinacker,47.4190573,8.5817417
Zil,47.4227535,8.5769923
Zil,47.4226924,8.5768162
Halden,47.4280161,8.5694106
Halden,47.4281069,8.5694463
Giebeleichstrasse,47.4281132,8.5655997
Bahnhof Opfikon,47.4295718,8.5616726
Bahnhof Opfikon,47.4294259,8.5618065
Stadthaus,47.4167192,8.5915464
Stadthaus,47.4165944,8.591197
Alterszentrum,47.4185178,8.5955343
Alterszentrum,47.4185985,8.5954087
Lindenplatz,47.4201084,8.5988017
Lindenplatz,47.420086,8.5986213
Bützacker,47.42179,8.6007005
Bützacker,47.4215996,8.6003087
Wallisellen Zentrum,47.4142479,8.5908349
Schäfligraben,47.4237705,8.5989868
Guggenbühlstrasse,47.4136186,8.5968627
Säntisstrasse,47.4130585,8.6006839
Schulhaus Bürgli,47.4155729,8.5993584
Haldenstrasse,47.4154922,8.5968575
Wallisellen Friedhof,47.4151893,8.5934379
Sportzentrum,47.4147731,8.6068842
Zielacker,47.4145108,8.6050896
Zielacker,47.4146122,8.6049821
Blumenweg,47.4125528,8.6044288
Blumenweg,47.4126198,8.6045187
Furtbach,47.4114232,8.6079063
Furtbach,47.4117446,8.6080943
Spitzacker,47.4110081,8.6055388
Spitzacker,47.4110153,8.6049177
Riedenerstrasse,47.4110057,8.6019253
Riedenerstrasse,47.4111217,8.601598
Rosenberg,47.4123808,8.5980448
Rosenberg,47.4123703,8.5976517
Högler,47.3919673,8.6144604
Högler,47.3915596,8.6148212
Wasserfurren,47.3937888,8.6114279
Wasserfurren,47.3941627,8.6110485
Schwimmbad,47.3965872,8.6233181
Schwimmbad,47.3964927,8.6229269
Bettlistrasse,47.3969412,8.6257057
Bettlistrasse,47.3971197,8.6256973
Dübendorf Post,47.3963717,8.617209
Dübendorf Post,47.3960677,8.6166364
Zelglistrasse,47.3932051,8.6171808
Zelglistrasse,47.3946367,8.6176214
Grüzenstrasse,47.391547,8.6170949
Grüzenstrasse,47.3913056,8.6172584
Kreuzbühl,47.3888815,8.6215907
Sunnhalde,47.3904719,8.6325243
Sunnhalde,47.3904116,8.6325803
Raubbühl,47.3916068,8.6351335
Raubbühl,47.3914529,8.6344313
Sonnenberg,47.392956,8.6334465
Sonnenberg,47.3931098,8.6334031
Branzenäsch,47.3946933,8.6312297
Branzenäsch,47.3945987,8.6311553
Claridenstrasse,47.3947176,8.6288809
Claridenstrasse,47.3948158,8.6288903
Gfenn,47.3930171,8.6473457
Heidenrietstrasse,47.394438,8.651418
Lindenbühl,47.3944643,8.6459046
Lindenbühl,47.3948935,8.6461615
Schossacher,47.3949497,8.6402024
Schossacher,47.3950922,8.6403556
Bauhof,47.3949013,8.6343773
Bauhof,47.3952181,8.6339952
Glärnischstrasse,47.3962282,8.6296743
Glärnischstrasse,47.3962693,8.6303392
Waidli,47.2536527,8.6057047
Hölzliwisen,47.3803963,8.6782404
Volketswil Dorf,47.3895855,8.6931763
Schlieren Zentrum/Bahnhof,47.3978964,8.4482642
Schlieren Zentrum/Bahnhof,47.3976022,8.4487621
Schlieren Zentrum/Bahnhof,47.3980121,8.4482037
Archstrasse/HB,47.4985111,8.7238889
Bodenacher,47.4054884,8.6802168
Moosbach,47.272795,8.4401136
Uster Bahnhof,47.3506875,8.7177547
Uster Bahnhof,47.3507942,8.7175677
Uster Bahnhof,47.3509009,8.7173807
Uster Bahnhof,47.3511144,8.7170066
Uster Bahnhof,47.3509769,8.7173893
"Uster, Bahnhof",47.3508798,8.7175625
Uster Bahnhof,47.3507629,8.7177711
Uster Bahnhof,47.3506681,8.7179401
Hettlingen Föhrenstrasse,47.5489706,8.7144455
Hegibachplatz,47.3622406,8.5610096
Neubühl,47.3330004,8.5347665
Schulhaus Neuhegi,47.5029715,8.7675247
Tobelhof,47.3828466,8.585448
Ottikon bei Kemptthal,47.4353612,8.717028
Bahnhof Wollishofen,47.3483192,8.5332758
Bahnhof Wollishofen,47.3479547,8.5333563
Rotweg,47.2569569,8.6079497
Binzackerstrasse,47.3286566,8.8032019
Sonnenfeld,47.3268463,8.8062494
Dorfmitti,47.3666687,8.8766671
Bäretswil Oberdorf,47.3322805,8.8551726
Bäretswil Oberdorf,47.3324647,8.8559281
Gehren,47.2518308,8.6016168
Neuthal bei Bäretswil,47.3578307,8.8633069
Neuthal bei Bäretswil,47.3571234,8.862851
Bussental,47.3502432,8.858573
Bussental,47.349908,8.8585247
Kastellstrasse,47.3332786,8.8027668
Wetzikon Bahnhof Süd,47.3180604,8.7913569
Luppmen,47.3637497,8.8299697
Hittnau Oberdorf,47.3665349,8.826925
Sonne,47.3685446,8.8234561
Sonne,47.3687327,8.8233419
Auslikon Schulhausstrasse,47.34381,8.8077379
Pfäffikon Bahnhof,47.3667946,8.7855666
Pfäffikon Bahnhof,47.3665401,8.7859114
Pfäffikon Bahnhof,47.3666566,8.7857513
Pfäffikon Bahnhof,47.3664315,8.7860674
Pfäffikon Bahnhof,47.3669298,8.7853863
Grüt Dorf,47.311039,8.7818965
Sonnhalde,47.4519541,8.4622661
Laubisser,47.4476177,8.4765934
Haldensteig,47.4490532,8.4708426
Alte Post,47.5046484,8.5460873
Dielsdorf Bahnhof,47.4828616,8.4589493
Dielsdorf Bahnhof,47.4829683,8.4588485
Chli-Hegi,47.5053638,8.7798273
Stadthaus,47.500384,8.730361
Stadthaus,47.5008939,8.7309358
Gewerbeschule,47.4983942,8.733844
Taa,47.4686858,8.7843794
Eidberg,47.4737275,8.7948957
Binzenloo,47.4722537,8.7864247
Binzenloo,47.4722649,8.7866003
Hinterdorf Seen,47.4847605,8.7591676
Post Seen,47.4862139,8.7647396
Tellstrasse,47.5038161,8.7212895
Feldtal,47.508081,8.7088721
"Ottikon (Gossau), Unterottikon",47.2924162,8.7759327
Bahnhof Oberwinterthur,47.5075558,8.7598623
Römertor,47.5107722,8.7583638
Grubenstrasse,47.5073489,8.7650412
Wylandbrücke,47.4952259,8.7209159
Obertor,47.5005319,8.7330115
Brücke,47.5004003,8.7448221
Zentrum Töss,47.491128,8.7060701
Loki,47.4959248,8.7136721
Brühleck,47.4978509,8.7167216
Brudertobel,47.4819211,8.7228507
Brudertobel,47.4818755,8.7229774
Steig,47.4751944,8.7010614
Waldegg,47.4911974,8.7468405
Wiesendangen Bahnhof,47.5258625,8.7754932
Schlossacker,47.5073779,8.7670611
Archstrasse/HB,47.4980893,8.723761
Wolfzangen,47.5216246,8.6706109
Alte Post,47.526303,8.6688063
Wolfgässli,47.5273191,8.6656631
Breitestrasse,47.5350508,8.7294964
Mörsburgstrasse,47.5366779,8.7341903
Pfungen Bahnhof,47.5162832,8.6459881
Riet (Neftenbach),47.5362898,8.6857143
Flaach Ziegelhütte,47.5750492,8.581194
Flaach Ziegelhütte,47.5752121,8.5808372
Desibach,47.552419,8.6442239
Desibach,47.5521339,8.6439423
Sägerei,47.5516646,8.6325281
Sägerei,47.5517315,8.6325127
Oberbuch,47.54777,8.6222754
Oberbuch,47.5478207,8.6220004
Henggart Bahnhof,47.5638105,8.6850997
Wiler,47.5571033,8.6137191
Gräslikon,47.5572341,8.6054324
Gräslikon,47.5573799,8.6052773
Berg am Irchel,47.5697215,8.5982198
Berg am Irchel,47.5695793,8.5980275
Flaach Kirche,47.5721001,8.6019409
Flaach Kirche,47.5720969,8.6016941
Humlikon Dorfplatz,47.5761464,8.6702331
Flaach Oberdorf,47.5753925,8.615891
Vontobel,47.5530585,8.6567753
Irchelhof,47.5535432,8.6193826
Flaach Unterdorf,47.5746208,8.6033497
Flaach Unterdorf,47.5745321,8.6037661
Hettlingen Föhrenstrasse,47.5489388,8.7145889
Bülach Bahnhof,47.5227798,8.5379386
Bülach Bahnhof,47.522821,8.5379142
Bülach Bahnhof,47.5228866,8.5377527
Bülach Bahnhof,47.5228535,8.5378389
Dägerlen Lindenhof,47.5672884,8.7137776
Dägerlen Oberwil,47.5721763,8.7172545
Dägerlen Oberwil,47.5719755,8.7174173
Dägerlen Berg,47.5637963,8.7331632
Dägerlen Berg,47.563841,8.7333167
Rutschwil,47.5576571,8.729212
Zell Hand,47.4578765,8.844805
Zell Hand,47.4578484,8.844728
Girenbad,47.4524064,8.8464761
Elgg Post,47.4941581,8.8656244
Elgg Post,47.4944718,8.8656796
Obergasse,47.4897168,8.868562
Obergasse,47.4895632,8.868661
Elgg Schloss,47.4824724,8.8654755
Sennhof,47.4766542,8.8626756
Sennhof,47.476577,8.8623121
Hofstetten Dorf,47.4734925,8.8548077
Hofstetten Dorf,47.4734642,8.8545967
Oberschlatt,47.4642047,8.8470722
Oberschlatt,47.4642119,8.8469642
Bettli,47.494313,8.8088907
Bettli,47.4944262,8.8088769
Pestalozzistrasse,47.4995587,8.7989703
